"Tabela 651 - INPC - Variação acumulada no ano, para o índice geral, grupos, subgrupos, itens e subitens de produtos e serviços (de agosto/1999 até junho/2006)"
"Nível";"Cód.";"Brasil e Região Metropolitana até 2020";"Variável";"Mês";"Geral, grupo, subgrupo, item e subitem";""
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1115050.Salsicha em lata";"4,74";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1115051.Carne de boi em lata";"1,09";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1115056.Sopa desidratada";"14,63";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1115057.Azeitona";"24,78";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1115058.Milho-verde em lata";"6,18";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1115075.Atum em lata";"-2,66";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1116.Sal e condimentos";"6,22";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1116001.Leite de coco";"-0,06";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1116005.Massa de tomate";"8,91";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1116010.Alho";"0,01";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1116013.Sal refinado";"2,92";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1116022.Colorau";"11,88";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1116023.Caldo de tucupi";"2,08";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1116026.Fermento";"28,16";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1116033.Maionese";"14,41";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1116041.Vinagre";"12,55";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1116048.Caldo concentrado";"-0,40";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1116055.Cominho";"6,48";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1116062.Pimenta do reino";"3,38";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1116071.Tempero misto";"12,35";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1117.Alimentos prontos";"0,17";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1117001.Refeição pronta";"0,24";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1117012.Lanche para viagem";"-0,74";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"12.Alimentação fora do domicílio";"0,65";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1201.Alimentação fora do domicílio";"0,65";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1201001.Refeição";"1,36";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1201003.Lanche";"-1,17";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1201005.Café da manhã";"1,32";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1201007.Refrigerante";"-0,58";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1201009.Cafezinho";"4,26";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1201032.Caldos";"-2,58";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1201048.Cerveja";"0,54";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1201049.Chopp";"-0,69";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1201050.Aguardente";"0,82";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1201051.Outras bebidas alcoólicas";"3,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"1201061.Doces";"-0,19";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2.Habitação";"5,21";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"21.Encargos e manutenção";"1,05";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2101.Aluguel e taxas";"-0,27";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2101001.Aluguel residencial";"-1,25";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2101002.Condomínio";"2,55";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2101003.Imposto predial";"3,44";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2101004.Taxa de água e esgoto";"5,81";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2101008.Compra de água";"0,01";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2101012.Mudança";"5,17";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2103.Reparos";"9,01";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2103005.Ferragens";"7,23";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2103008.Material de eletricidade";"4,84";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2103009.Material de pintura";"4,94";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2103012.Material de vidro";"6,19";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2103014.Tinta";"13,47";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2103031.Ferramentas";"-1,52";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2104.Artigos de limpeza";"12,24";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2104002.Vassoura";"4,11";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2104005.Água sanitária";"7,69";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2104008.Detergente";"11,69";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2104009.Sabão em pó";"12,39";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2104012.Desinfetante";"15,14";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2104013.Inseticida";"16,98";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2104014.Cera para assoalho";"10,31";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2104015.Sabão em barra";"15,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2104016.Esponja de limpeza";"10,35";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2104020.Limpador com amoníaco";"10,74";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2104025.Lata de lixo";"-1,12";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2104032.Amaciante, alvejante";"10,52";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"22.Combustíveis e energia";"26,60";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2201.Combustíveis (domésticos)";"44,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2201003.Carvão vegetal";"4,68";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2201004.Gás de botijão";"44,02";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2201005.Gás encanado";"2,75";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2202.Energia elétrica residencial";"15,44";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"2202003.Energia elétrica residencial";"15,44";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3.Artigos de residência";"5,90";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"31.Móveis e utensílios";"2,65";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3101.Mobiliário";"3,36";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3101002.Móvel para sala";"4,07";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3101003.Móvel para quarto";"0,46";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3101004.Móvel para jardim";"1,61";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3101015.Móvel para copa e cozinha";"2,40";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3101017.Colchão";"12,61";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3101060.Rede";"-1,11";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3102.Utensílios e enfeites";"0,31";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3102004.Relógio despertador";"-1,22";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3102005.Tapete";"5,93";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3102006.Cortina";"-18,83";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3102007.Utensílios para copa e cozinha de metal";"7,15";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3102009.Utensílios para copa e cozinha de louça";"2,24";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3102010.Artigos de plástico";"-7,25";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3102012.Garrafa térmica";"0,73";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3102014.Copo de vidro";"5,90";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3102015.Mamadeira";"-2,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3102016.Bujão de gás vazio";"-0,79";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3102032.Chupeta e bico";"-1,04";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3102034.Filtro de água";"-0,85";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3102035.Flores naturais";"-0,90";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3102037.Fósforos";"-1,25";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3102039.Vela para iluminação";"-1,30";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3102070.Espelho";"-1,43";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3102088.Filtro de papel";"-1,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3102089.Guardanapo de papel";"-1,65";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3103.Cama, mesa e banho";"5,84";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3103001.Roupa de cama";"5,88";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3103002.Roupa de mesa";"-5,86";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3103003.Roupa de banho";"6,63";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"32.Aparelhos eletroeletrônicos";"10,40";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3201.Eletrodomésticos e equipamentos";"8,15";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3201001.Refrigerador";"6,31";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3201002.Condicionador de ar";"-0,02";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3201003.Máquina de costura";"6,88";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3201006.Máquina de lavar roupa";"9,26";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3201007.Ferro elétrico";"16,46";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3201008.Máquina de secar roupa";"8,66";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3201012.Liquidificador";"11,49";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3201013.Ventilador";"6,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3201021.Fogão";"10,23";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3201027.Lâmpada";"0,68";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3201029.Pilha";"9,01";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3201033.Freezer";"-0,06";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3201034.Máquina de lavar louça";"0,29";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3201042.Ozonizador";"9,63";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3201044.Aspirador de pó";"-2,47";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3201050.Chuveiro elétrico";"0,35";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3201065.Forno de micro-ondas";"0,17";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3202.Tv, som e informática";"13,56";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3202001.Televisor";"18,10";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3202003.Aparelho de som";"9,05";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3202005.Vídeo-cassete";"-0,68";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3202008.Vídeo-game";"0,13";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3202013.Antena parabólica";"0,04";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3202028.Microcomputador";"-0,16";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"33.Consertos e manutenção";"0,01";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3301.Consertos e manutenção";"0,01";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3301002.Conserto de refrigerador e freezer";"1,49";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3301009.Conserto de aparelho de som";"1,63";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3301012.Conserto de vídeo-cassete";"-2,98";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3301015.Conserto de máquina de lavar/secar roupa";"2,52";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3301022.Reforma de estofado";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3301023.Conserto de bomba d'água";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"3301024.Manutenção de caixa d'água, fossa, etc.";"0,00";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4.Vestuário";"1,50";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"41.Roupas";"0,26";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4101.Roupa masculina";"1,89";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4101002.Calça comprida masculina";"1,71";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4101004.Terno";"1,91";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4101005.Agasalho masculino";"1,74";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4101006.Short e bermuda masculina";"1,75";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4101008.Cueca";"1,93";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4101009.Camisa masculina";"2,08";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4101010.Camiseta masculina";"-1,74";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4101011.Meia masculina";"-0,41";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4101013.Paletó e blazer";"1,67";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4101015.Conjunto esportivo masculino";"1,58";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4102.Roupa feminina";"-1,57";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4102002.Calça comprida feminina";"-0,11";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4102003.Agasalho feminino";"2,94";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4102004.Saia";"-4,51";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4102005.Vestido";"-5,12";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4102008.Blusa";"-2,31";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4102009.Meia feminina";"4,83";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4102010.Lingerie";"3,50";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4102011.Roupa de dormir feminina";"0,08";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4102012.Roupa de banho feminina";"-2,37";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4102013.Bermuda e short feminino";"-2,75";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4102014.Conjunto esportivo feminino";"0,17";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4102050.Camiseta feminina";"0,46";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4103.Roupa infantil";"0,80";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4103001.Uniforme";"-0,95";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4103002.Calça comprida infantil";"3,52";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4103005.Agasalho infantil";"-0,89";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4103007.Vestido infantil";"-0,76";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4103008.Bermuda e short infantil";"-2,45";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4103011.Camisa infantil";"0,52";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4103012.Camiseta infantil";"-0,04";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4103013.Meia infantil";"0,19";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4103014.Lingerie infantil";"0,02";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4103017.Fralda";"5,25";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4103020.Conjunto esportivo infantil";"-0,11";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4103021.Cueca infantil";"-0,26";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4103022.Macacão infantil";"-0,27";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4103031.Conjunto de short e camiseta infantil";"-0,28";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4103040.Conjunto de saia e blusa infantil";"-0,19";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4103051.Roupa de banho infantil";"0,14";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"42.Calçados e acessórios";"0,07";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4201.Calçados e acessórios";"0,07";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4201002.Sapato masculino";"0,46";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4201003.Sapato feminino";"2,80";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4201004.Sapato infantil";"-1,50";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4201006.Sandália / chinelo masculino";"-8,98";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4201007.Sandália / chinelo feminino";"-2,79";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4201008.Sandália / chinelo infantil";"-2,01";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4201015.Bolsa e carteira feminina";"-0,04";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4201029.Bolsa e carteira masculina";"-3,74";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4201063.Tênis";"-0,38";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"43.Joias e bijuterias";"16,56";"%"
"BR";"1";"Brasil";"INPC - Variação acumulada no ano";"agosto 1999";"4301.Joias e bijuterias";"16,56";"%"
