"Tabela 2951 - INPC - Variação mensal, acumulada no ano e peso mensal, para o índice geral, grupos, subgrupos, itens e subitens de produtos e serviços (de julho/2006 até dezembro/2011)"
"Nível";"Cód.";"Brasil e Região Metropolitana até 2020";"Variável";"Mês";"Geral, grupo, subgrupo, item e subitem";""
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"6301012.Talco";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"6301014.Desodorante";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"6301015.Absorvente higiênico";"-2,46";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"6301016.Sabonete";"1,56";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"6301017.Papel higiênico";"-0,07";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"6301020.Artigos de maquiagem";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7.Despesas pessoais";"1,62";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"71.Serviços pessoais";"1,63";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7101.Serviços pessoais";"1,63";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7101001.Costureira";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7101005.Manicure e pedicure";"2,01";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7101008.Barbeiro";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7101009.Cabeleireiro";"2,76";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7101010.Empregado doméstico";"0,97";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7101034.Cartório";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7101036.Despachante";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7101076.Serviço bancário";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7101090.Conselho de classe";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"72.Recreação, fumo e filmes";"1,61";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7201.Recreação";"1,89";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7201001.Cinema";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7201003.Ingresso para jogo";"0,90";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7201006.Clube";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7201008.Disco laser";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7201010.Instrumento musical";"1,49";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7201018.Compra e tratamento de animais";"5,23";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7201019.Bicicleta";"0,57";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7201020.Alimento para animais";"2,51";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7201023.Brinquedo";"2,19";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7201051.Teatro";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7201052.Aluguel de DVD e fita de videocassete";"3,55";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7201054.Boate, danceteria e discoteca";"-0,23";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7201063.Jogos de azar";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7201067.Material de caça e pesca";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7201068.Motel";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7201083.Material esportivo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7201090.Hotel";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7201095.Excursão";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7202.Fumo";"1,34";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7202041.Cigarro";"1,34";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7203.Fotografia e filmagem";"1,12";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7203002.Filme e flash descartável";"0,67";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"7203003.Revelação e cópia";"1,36";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8.Educação";"0,51";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"81.Cursos, leitura e papelaria";"0,51";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8101.Cursos";"0,09";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8101001.Creche";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8101002.Educação infantil";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8101003.Ensino fundamental";"0,48";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8101004.Ensino médio";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8101005.Ensino superior";"-0,04";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8101008.Curso supletivo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8102.Leitura";"0,25";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8102001.Jornal diário";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8102002.Assinatura de jornal";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8102004.Revista";"0,24";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8102005.Livro";"0,42";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8103.Papelaria";"1,93";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8103001.Caderno";"0,93";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8103002.Fotocópia";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8103014.Artigos de papelaria";"2,43";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8104.Cursos diversos";"0,93";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8104001.Curso preparatório";"-0,09";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8104002.Curso técnico";"1,69";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8104003.Curso de idioma";"0,14";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8104004.Curso de informática";"1,30";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8104005.Autoescola";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8104006.Ginástica";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"8104009.Escolinha de esporte";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"9.Comunicação";"2,18";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"91.Comunicação";"2,18";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"9101.Comunicação";"2,18";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"9101001.Correio";"5,31";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"9101002.Telefone fixo";"3,27";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"9101003.Telefone público";"-0,63";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"9101008.Telefone celular";"-2,06";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"9101010.TV a cabo";"0,00";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"agosto 2008";"9101019.Aparelho telefônico";"-1,77";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"Índice geral";"0,32";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1.Alimentação e bebidas";"-0,39";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"11.Alimentação no domicílio";"-1,07";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1101.Cereais, leguminosas e oleaginosas";"-1,90";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1101002.Arroz";"-1,53";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1101049.Feijão - manteiga";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1101051.Feijão - mulatinho";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1101052.Feijão - preto";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1101053.Feijão - macassar (fradinho)";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1101073.Feijão - carioca (rajado))";"-2,42";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1101079.Milho em grão";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1102.Farinhas, féculas e massas";"-1,88";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1102001.Farinha de arroz";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1102006.Macarrão";"-2,76";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1102008.Fubá de milho";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1102009.Amido de milho";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1102010.Flocos de milho";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1102012.Farinha de trigo";"-2,65";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1102013.Farinha vitaminada";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1102016.Flocos de cereais";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1102023.Farinha de mandioca";"1,74";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1102029.Massa semipreparada";"-0,75";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1103.Tubérculos, raízes e legumes";"-8,42";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1103003.Batata-inglesa";"-14,21";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1103004.Inhame";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1103005.Mandioca (aipim)";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1103017.Abóbora";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1103021.Chuchu";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1103026.Pimentão";"-3,59";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1103027.Quiabo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1103028.Tomate";"-14,04";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1103043.Cebola";"3,03";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1103044.Cenoura";"-2,38";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1104.Açúcares e derivados";"2,15";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1104003.Açúcar refinado";"2,59";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1104004.Açúcar cristal";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1104023.Chocolate em barra e bombom";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1104028.Gelatina";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1104032.Sorvete";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1104052.Chocolate e achocolatado em pó";"0,99";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1104060.Doce de frutas em pasta";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1104066.Doce de leite";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1105.Hortaliças e verduras";"-1,46";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1105001.Alface";"0,36";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1105004.Coentro";"-2,37";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1105005.Couve";"-2,73";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1105006.Couve-flor";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1105010.Repolho";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1105012.Cheiro-verde";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1105013.Agrião";"-6,37";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1105019.Brócolis";"-1,34";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1106.Frutas";"0,05";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1106001.Banana-da-terra";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1106003.Abacaxi";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1106004.Abacate";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1106005.Banana - d'água";"2,40";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1106006.Banana - maçã";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1106008.Banana - prata";"-1,41";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1106017.Maçã";"1,83";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1106018.Mamão";"-6,82";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1106019.Manga";"-0,82";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1106020.Maracujá";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1106021.Melancia";"-1,96";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1106022.Melão";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1106023.Pera";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1106027.Tangerina";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1106028.Uva";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1106039.Laranja - pera";"1,89";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1106084.Goiaba";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1107.Carnes";"-0,23";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1107008.Tripa e bucho";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1107009.Fígado";"-6,96";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1107010.Outras vísceras";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1107018.Carne de porco";"-0,98";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1107084.Contrafilé";"1,15";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1107087.Chã de dentro";"3,14";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1107088.Alcatra";"3,25";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1107089.Patinho";"-0,09";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1107090.Lagarto redondo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1107091.Lagarto plano";"0,34";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1107093.Músculo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1107094.Pá";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1107095.Acém";"-1,37";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1107096.Peito";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1107097.Capa de filé";"-0,43";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1107099.Costela";"-1,97";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1108.Pescados";"-0,98";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1108004.Peixe - corvina";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1108005.Peixe - cavalinha";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1108006.Peixe";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1108011.Peixe - tainha";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1108012.Peixe - sardinha";"-7,40";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1108013.Camarão";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1108016.Peixe - bagre";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1108019.Peixe - cavala";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1108021.Peixe - galo";"5,05";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1108022.Peixe - manjuba";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1108032.Peixe - serra";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1108033.Peixe - pargo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1108038.Peixe - pescada";"1,38";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1108045.Caranguejo";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1108050.Peixe - pratiqueira (parati)";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1108053.Peixe - piramutaba";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1108076.Peixe - acará";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1108088.Peixe - dourada";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1109.Carnes e peixes industrializados";"0,57";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1109002.Presunto";"2,11";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1109007.Salsicha e salsichão";"1,11";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1109008.Linguiça";"0,97";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1109010.Mortadela";"-0,22";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1109023.Bacalhau";"-";"%"
"RM";"3501";"São Paulo (SP)";"INPC - Variação mensal";"setembro 2008";"1109056.Carne seca";"-";"%"
